x,y,bend_magnitude,normalized_intensity
25,6,0.00134335703,0.839801609
26,6,0.00138186236,0.863873273
27,6,0.00141736153,0.886065633
28,6,0.00144900176,0.905845568
29,6,0.00147676205,0.923199954
30,6,0.00150070799,0.938169791
31,6,0.00152094864,0.950823265
32,6,0.00153770263,0.961297045
33,6,0.00155123599,0.969757444
34,6,0.00156186566,0.976402598
35,6,0.00156995662,0.981460676
36,6,0.00157586808,0.985156232
37,6,0.00157994712,0.987706249
38,6,0.00158249201,0.989297196
39,6,0.00158370394,0.990054833
40,6,0.00158370395,0.990054842
41,6,0.00158249201,0.989297196
42,6,0.00157994712,0.987706249
43,6,0.00157586808,0.985156232
44,6,0.00156995656,0.981460641
45,6,0.00156186563,0.97640258
46,6,0.00155123599,0.969757444
47,6,0.00153770263,0.961297045
48,6,0.00152094864,0.950823265
49,6,0.00150070808,0.938169849
50,6,0.00147676189,0.923199853
51,6,0.00144900176,0.905845568
52,6,0.00141736153,0.886065633
53,6,0.00138186236,0.863873273
54,6,0.00134335738,0.839801831
55,6,0.00130143728,0.81359542
56,6,0.00125615612,0.785287836
57,6,0.00120773222,0.755015566
58,6,0.00115642607,0.722941449
59,6,0.00110250602,0.689233248
60,6,0.0010473874,0.654775766
61,6,0.000990543595,0.619239776
62,6,0.000932002457,0.582642698
63,6,0.000872035214,0.545154089
64,6,0.000811758187,0.507471817
65,6,0.000751491585,0.469796063
66,6,0.000690597932,0.431728307
67,6,0.000629458237,0.393506737
68,6,0.000569951887,0.356306255
69,6,0.000510431634,0.319097082
70,6,0.000451771777,0.282425787
71,6,0.000394926863,0.246889105
72,6,0.000338606887,0.211680591
73,6,0.000285137693,0.178254245
74,6,0.000232700209,0.145472876
75,6,0.000183118398,0.114476734
76,6,0.00013595577,0.0849929486
77,6,9.16392428E-05,0.0572884066
78,6,5.09970639E-05,0.031880889
79,6,1.56697153E-05,0.00979594541
0,7,2.80253559E-05,0.0175200922
1,7,6.61838598E-05,0.0413749367
2,7,0.000108757944,0.0679901879
3,7,0.000154920768,0.0968489448
4,7,0.000204106942,0.127597753
5,7,0.000255325866,0.159617338
6,7,0.000309167589,0.19327657
7,7,0.000364674667,0.227976901
8,7,0.000422156624,0.263911831
9,7,0.00048046919,0.300366016
10,7,0.000540949326,0.338175262
11,7,0.000601578751,0.376077836
12,7,0.000663104358,0.414540659
13,7,0.000725505319,0.45355071
14,7,0.00078744879,0.492274762
15,7,0.000848930464,0.53071012
16,7,0.000910992726,0.569508434
17,7,0.000971800104,0.607522255
18,7,0.00103106088,0.644569217
19,7,0.00108848211,0.680466182
20,7,0.00114504952,0.71582938
21,7,0.00119917995,0.749669101
22,7,0.00125046771,0.781731718
23,7,0.00129862133,0.811835022
24,7,0.0013433573,0.839801781
25,7,0.00138463005,0.865603497
26,7,0.00142271927,0.889415034
27,7,0.0014567049,0.910661195
28,7,0.00148650765,0.929292428
29,7,0.00151212226,0.945305439
30,7,0.00153363749,0.95875572
31,7,0.00155123604,0.969757477
32,7,0.00156519025,0.978480972
33,7,0.00157586795,0.985156154
34,7,0.00158370384,0.990054773
35,7,0.00158918166,0.993479235
36,7,0.00159279774,0.995739832
37,7,0.00159501806,0.997127869
38,7,0.00159634631,0.997958232
